Id,SalePrice
2735,121991.19803670447
2736,152279.63663402302
2737,105427.20817879589
2738,164390.3915684428
2739,169452.4932543219
2740,155373.10187509962
2741,130746.44981874185
2742,174776.6328515068
2743,131101.39245855418
2744,141605.94795488892
2745,137228.32206387023
2746,109686.5198565438
2747,188915.18133736448
2748,138420.4217555076
2749,109509.04853663765
2750,112526.06097504242
2751,102351.03863375573
2752,262050.6608347402
2753,152558.97024136526
2754,247489.67446532796
2755,173356.8622922575
2756,42120.765941824124
2757,62868.45844501055
2758,67592.06941691198
2759,190098.32347007224
2760,149744.83860763093
2761,142907.40430086746
2762,146515.98780562612
2763,200628.28845117125
2764,207879.2030825597
2765,265616.5391586982
2766,114976.91183185758
2767,82094.51810151158
2768,121475.23600282066
2769,118086.82899876888
2770,182619.1185492491
2771,101167.89650104797
2772,90062.81237942974
2773,189827.94742165957
2774,148730.21023589972
2775,123022.27833427032
2776,179509.2013823378
2777,205276.2903906026
2778,159564.29888728255
2779,161043.84597499
2780,136163.49414443327
2781,99984.75436834022
2782,76110.69277240781
2783,81341.92764108622
2784,127476.35702796085
2785,163325.56364900584
2786,29047.045375403424
2787,145037.06013974143
2788,49633.71848451838
2789,245266.49447612476
2790,103254.84715912121
2791,127476.35702796085
2792,39652.619388972525
2793,183193.39391956653
2794,68682.30682111323
2795,128380.16555332634
2796,98328.35538254934
2797,242807.30548220273
2798,130222.99341795295
2799,128735.10819313867
2800,77876.44841253987
2801,133323.95302593464
2802,134177.56200359436
2803,209383.54023320865
2804,167703.18954002453
2805,111106.29041579312
2806,102055.25310057879
2807,163646.1392451243
2808,133628.69611804117
2809,130366.09769416525
2810,112703.53229494859
2811,156936.59613238397
2812,157266.129287432
2813,187047.56340979633
2814,185982.73549035937
2815,101641.15335413106
2816,229057.4472580285
2817,129842.64129337636
2818,118602.79103265269
2819,200737.64510551243
2820,125490.42488712193
2821,118086.82899876888
2822,235218.7439070384
2823,312967.6339517726
2824,162970.6210091935
2825,158711.3093314456
2826,112585.21808167781
2827,170297.144673052
2828,247125.77426658606
2829,222187.72852141844
2830,252408.052453172
2831,192261.7269308173
2832,204946.75723555457
2833,260546.32368409124
2834,227815.14801868537
2835,216279.51222478476
2836,215214.68430534776
2837,177852.80239654696
2838,135758.35195691514
2839,184419.241233075
2840,205098.81907069645
2841,224265.72162056208
2842,226040.43481962374
2843,157223.4241066313
2844,192211.5273831115
2845,101167.89650104797
2846,225034.76400682214
2847,199563.46053173428
2848,226192.49665476562
2849,233730.85868222415
2850,297460.3582245732
2851,242012.85361117843
2852,256134.95017120143
2853,238818.3698528675
2854,145907.96481343757
2855,203028.32033845788
2856,223555.83634093744
2857,216102.04090487858
2858,199833.83658014695
2859,130577.93605776527
2860,114350.97372180985
2861,119624.91377128896
2862,222786.7939546774
2863,108553.57727154184
2864,257689.4868695562
2865,159159.15669976443
2866,221899.43735514657
2867,80370.00445015574
2868,174894.94706477757
2869,123732.16361389498
2870,133299.1629629931
2871,88017.72313195543
2872,4344.784286575596
2873,100305.94938628141
2874,141808.82875955937
2875,154383.88298813268
2876,187663.92453909173
2877,164440.59111614863
2878,196951.59028084762
2879,136721.31758891602
2880,126250.50971445238
2881,166806.87538156414
2882,151628.90846103374
2883,219651.46730300185
2884,236613.10498152347
2885,202284.68743696212
2886,187004.85822899564
2887,107793.4924442114
2888,171759.62041310203
2889,44123.1500084977
2890,62918.65799271634
2891,172012.70076547825
2892,22437.901358074683
2893,112010.0989411586
2894,34683.42243159993
2895,251038.48144162848
2896,243229.7433657573
2897,191873.03666913387
2898,194180.163827914
2899,234060.3918372722
2900,167322.83741544792
2901,193351.96433501857
2902,178740.15899607778
2903,282434.45313918474
2904,300274.4898583075
2905,44478.71207013275
2906,242985.62057231067
2907,127197.02342061859
2908,101759.46756740185
2909,189042.45310956484
2910,41638.55152981143
2911,89598.51308527622
2912,130509.8213922003
2913,89598.51308527622
2914,68969.13479536056
2915,68969.13479536056
2916,89598.51308527622
2917,143093.83317970322
2918,86809.1715144834
2919,259743.5336759601
